'Lenovo Legion Y920-17IKB Core i7 GTX 1070 1920 X 1080 IPS Laptop',2085.0,'Lenovo','17.30 in','16.00 GB','1.00 TB','Intel Core i7','2.90 GHz','Windows 10','3.50 h'
'Lenovo IdeaPad 720s-14IKBR Core i7 512GB SSD M.2 Windows 10 4-cell 1920 x 1080 Laptop',1239.69,'Lenovo','14.00 in','16.00 GB','512.00 GB','Intel Core i7','1.80 GHz','Windows 10','8.00 h'
'Lenovo Yoga Book YB1-X91F ZA150289US 10.1" Atom x5 x5-Z8550 4GB LPDDR3 - 128GB Flash Memory Windows 10 Pro 1920 x 1200 IPS Convertible 2 in 1 Notebook',573.18,'Lenovo','10.10 in','4.00 GB','128.00 GB','Atom x5','1.44 GHz','Windows 10','13.00 h'
'Refurbished Lenovo ThinkPad T540P 15.6" Laptop, Windows 10 Pro, Intel Core i5-4300M Processor, 8GB RAM, 500GB Hard Drive',378.0,'Lenovo','15.6"','8 GB','500 GB','Intel Core i5','2.60 GHz','Windows 10','1 hour'
'Lenovo ThinkPad T450 20BV - Ultrabook - Core i5 5300U / 2.3 GHz - Windows 7 Pro 64-bit / Windows 8.1 Pro 64-bit downgrad',625.0,'Lenovo','14, 14.00 Inches','8 Gigabytes, 8 GB','180 Gigabytes, 180','Intel i5-5300U, Intel Core i5','2.3, 2.3 Gigahertz','Windows 7','10 Hours, 10'
'Refurbished Lenovo Black 15.6" ThinkPad T510 Laptop PC with Intel Core i5-520M Processor, 4GB Memory, 320GB Hard Drive and Windows 10 Pro',231.0,'Lenovo','15.6"','4 GB','320 GB','Intel Core i5','2.40 GHz','Windows 10',nan
'Lenovo Legion Y520-15IKBN 15.6 inch 1920 x 1080 Core i5 8GB 1TB GTX 1050 Gaming Laptop',881.91,'Lenovo','15.60 in','8.00 GB','1.00 TB','Intel Core i5','2.50 GHz','Windows 10','4.00 h'
'Refurbished Lenovo Black 14" T430 WA5-1083 Laptop PC with Intel Core i5-3320M Processor, 4GB Memory, 320GB Hard Drive and Windows 10 Pro',249.99,'Lenovo','14.0"','4 GB','320 GB','Intel Core i5','2.60 GHz','Windows 10',nan
'Lenovo ThinkPad E570 - 15.6" - Core i7 6500U - 8 GB RAM - 500 GB HDD',960.24,'Lenovo','15.60 Inches','8 Gigabytes','500 Gigabytes','Intel i7-6500U','2.5 Gigahertz','Windows 7','0 h'
'Lenovo ThinkPad T470 - 14" - Core i5 7300U - 8 GB RAM - 180 GB SSD',1109.18,'Lenovo','14.00 in','8.00 GB','180.00 GB','Core i5-7300U','2.60 GHz','Windows 10','14 Hours'
'Refurbished Lenovo ThinkPad T440 14" Laptop, Windows 10 Pro, Intel Core i5-4300U Processor, 8GB RAM, 320GB Hard Drive',280.0,'Lenovo','14.0"','8 GB','320 GB','Intel Core i5','1.90 GHz','Windows 10','1 hour'
'Refurbished Lenovo X240 12.5" Laptop, Windows 10 Pro, Intel Core i5-4300U Processor, 8GB RAM, 128GB Solid State Drive',262.48,'Lenovo','12.5"','8 GB','128 GB','Intel Core i5','1.90 GHz','Windows 10','1 hour'
