'ASUS VivoBook Flip 14 Thin and Light 2-in-1 HD Touchscreen Laptop, Intel® Quad-Core Pentium® N4200 Processor (2.5GHz), 4GB RAM, 64GB EMMC Storage, Windows 10 Home',349.0,'ASUS','14.00 in','4 KB','64.00 GB','Intel Pentium','1.1 Hz','Windows 10',nan
'Asus VivoBook 15 X542 X542BA-DH99 15.6" A9-9420 8GB DDR4 1TB HDD - Windows 10 Dark Gray, Silver Notebook',465.02,'ASUS','15.60 in','8.00 GB','1.00 TB','AMD A9-9420','3.00 GHz','Windows 10','0 h'
'C300SA-DH02 CEL N3060 4GB 16GB 13.3IN CHROME OS',229.0,'ASUS','13.30 in','4.00 GB','16.00 GB','Intel Dual-Core Celeron N3060','1.60 GHz','Chrome OS','10 Hours'
'15.6" Vivobook Max Laptop, Intel Pentium N4200, 1.10GHz, 4GB Memory, 500GB Hard Drive, Windows 10, Chocolate Black',299.97,'ASUS','15.6 in','4 KB','500 KB','Intel Pentium',nan,'Microsoft Windows',nan
'Refurbished Asus C200MA-DS01 11.6" Chromebook Celeron N2830 Dual-Core 2.16GHz 2GB 16GB SSD',129.95,'ASUS','11.6\"','2 GB','16 GB',nan,nan,'Chrome OS',nan
'Asus VivoBook Flip TP510UA 15.6" Core i7-8550U 1920 x 1080 Multi-Touch 2-in-1 Notebook',959.82,'ASUS','15.60 in','8.00 GB','1.00 TB','Intel Core i7','1.80 GHz','Windows 10','6.00 h'
'Asus ROG Strix GL503VD-DB74 15.6" Full HD - [256GB SSD + 1TB HDD] - Core i7-7700HQ GTX 1050 Ultrabook Laptop',1299.0,'ASUS','15.6 in','16 GB','1 TB','Intel Core i7','2.8 GHz','Windows 10','9 h'
'ASUS ROG Zephyrus 15.6" FHD 120Hz Gaming Laptop i7-7700HQ 16GB 512GB SSD GTX1080',2699.0,'ASUS','15.60 Inches','16 Gigabytes','512 Gigabytes','Intel i7-7700HQ','2.8 Gigahertz','Windows 10',nan
'Asus VivoBook Pro, 17" Full HD , Intel i7-8550U Processor, 16GB RAM, 256GB SSD + 1TB HDD, GeForce GTX 1050,Backlit Keyboard, Windows 10, Star Gray, N705UD-EH76 Thin & Light Laptop',1089.99,'ASUS','17.00 in','16.00 GB','1.00 TB','Intel Core i7','1.80 GHz','Windows 10',nan
'ASUS Transformer Mini 2-in-1 10.1" HD TOUCHSCREEN Gray Edition Laptop PC Intel Atom x5-Z8350 Quad-Core 64GB eMMC 4GB Win10 Keyboard and Pen Included',389.0,'ASUS','10.1 in','4 GB','64 GB',nan,nan,'Windows 10',nan
'VivoBook E403NA-US04 Celeron N3350 - 4GB 64GB - Windows 10 Home - Notebook',298.0,'ASUS','14.00 in','4.00 GB','64.00 GB','Intel Celeron','1.10 GHz','Windows 10','14 Hours'
'N3160 INTEL CELERON 4GB 64GB 13.3IN NO TOUCH SCREEN/CHROME OS',353.67,'ASUS','13.3"','4 GB','64 GB','Intel Celeron','1.60 GHz, with a Max Turbo Speed of 2.24 GHz','Chrome','15 Hours'
'Asus VivoBook Flip TP410UA-DB51T Core i5 7200U 6 GB 1 TB HDD 14" Touchscreen 1920 x 1080 Convertible 2-in-1 Notebook',689.0,'ASUS','14.00 in','6.00 GB','1.00 TB','Intel Core i5','2.50 GHz','Windows 10','0 h'
'Asus 10 point 1 inch Transformer Book Asus Transformer Book T100 Chi T100CHI-B1-BK 32 GB Net-tablet PC - 10.1" - In-plane Switching (IPS) Technology, TruVivid Technology -',229.98,'ASUS','10.1"','2 GB','32 GB','Intel Atom','1.46 GHz','Microsoft Windows','10 hours'
'Asus X541UARH71 15.6" Intel Core i7-6500U, 8GB RAM, 1TB HDD Windows 10 Laptop',769.99,'ASUS','15.6','8 GB','1000','Intel Core i7',nan,'Microsoft Windows',nan
'Asus C213SA-YS02-S Dark Grey Chromebook, Celeron N3350, 4GB',432.73,'ASUS','11.60 in','4.00 GB','32.00 GB','Intel Dual-Core Celeron N3350','1.10 GHz','Chrome OS','12.00 h'
'ASUS ROG Zephyrus GX501VS-XS71 Gaming Laptop w/ FREE BUNDLE! 15.6” FHD Intel Core i7-7700HQ NVIDIA GeForce GTX1070 16GB DDR4 1TB PCIe SSD Win10',2419.0,'ASUS','15.60 in','16.00 GB','1.00 TB','Intel Core i7 7700HQ','3.80 GHz','Windows 10',nan
'Asus GL703VD-DB74 I7-7700HQ 16GB 1TB 17.3IN W10 NO TOUCH',1403.72,'ASUS','17.30 Inches','16 Gigabytes','1 Terabytes','Intel i7-7700HQ','2.8 Gigahertz','Windows 10',nan
'Asus GL702VM-DS74 Intel Core I7-7700Hq 2.8Ghz',1489.0,'ASUS','17.3"','0 Gigabytes','0 Gigabytes','Intel Core i7-7700HQ 2.8GHz (Turbo up to 3.8GHz)','0 Gigahertz','Unknown',nan
'ASUS ROG STRIX GL703VD 17 Gaming Laptop i7-7700HQ GTX 1050 16GB 1TB Win10',1139.0,'ASUS','17.30 Inches','16 Gigabytes','1 Terabytes','Intel i7-7700HQ','2.8 Gigahertz','Windows 10',nan
'Manufacturer Refurbished - Asus L200HA-BB01-BL 11.6" Laptop  Intel Atom Z8350 1.44GHz 32GB eMMC 2GB - Blue',149.99,'ASUS',nan,nan,nan,nan,nan,nan,nan
'ASUS VivoBook TP200SA-DH01T-BL 11.6 inch display Thin and Lightweight 2-in-1 HD Touchscreen Laptop, Intel Celeron 2.48 GHz Processor, 4GB RAM, 32GB EMMC Storage, Windows 10 Home, Dark Blue Color',288.98,'ASUS','11.6"','4 GB',nan,'Intel Celeron','1.60 GHz','Microsoft Windows, Windows 10','8 Hour'
'14" Intel Dual Core Celeron',237.24,'ASUS','14.00 Inches','4 Gigabytes','4 Gigabytes','Intel N3350','1.1 Gigahertz','Windows 10','0 h'
'ASUS GL503VD-DB71 Gaming Laptop w/ FREE BUNDLE! 15.6? FHD Intel Core i7-7700HQ NVIDIA GeForce GTX1050 16GB DDR4 250GB Samsung 960 EVO NVMe SSD 1TB SSHD Hybrid Win10',1299.0,'ASUS','15.6 in','16.00 GB','1.25 TB','Intel Core i7, Intel Core i7 7700HQ','3.80 GHz','Windows 10',nan
'Asus VivoBook Flip 14 TP401CA Notebook',558.96,'ASUS','14.00 in','4.00 GB','128.00 GB','m3-7Y30','1.00 GHz','Windows 10','0 h'
